text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
she didn't want us to have anything to do with it,0.04783881,0.9975855244136173,0.5,0.109,0.0012742929393425,0.000525573559571,0.0006063259206712,False
"it's like this is, i want my house, my new house to be as close as possible to my last house, so i will feel comfortable in it, and she did to a t",0.04543531,2.7184199780022592e-05,0.4329545454545455,0.0,0.0078004207462072,0.0015356154181063,0.0020746279042214,False
if it took her ordering something from timbuktu to get it to look like the last house,0.07251463,0.9477370047900228,0.5,0.0,0.0023345884401351,0.0006462318706326,0.0006591040291823,False
she did it,0.03856816,0.0161103344670019,0.5,0.0,0.0027066655457019,0.0003939740709029,0.0008188214851543,False
"just one more aunt, just one more aunt",0.2298686,0.00749052875057,0.25,0.0,0.002237802837044,0.0003912552783731,0.0032141341362148,False
"that's there and i have a few cousins that went back, but as far as the maternal family, it's just my mother and my aunt, mmhm, which is totally different now",0.043031808,0.8605439224534932,0.5125,0.0,0.0006640155916102,0.0005525992601178,0.0004572254838421,False
"but yeah, it was",0.021518974,0.0430851086026665,0.5,0.0,0.000862895452883,0.0004234267398715,0.0007024816004559,False
you didn't see too many white kids,0.27045983,0.9813162875682958,0.375,0.0,0.0804292634129524,0.1363288164138794,0.0523866638541221,False
"i didn't meet my first white person until i was in the third grade because from kindergarten to second, i went to princeville",0.16620636,0.0684997421674034,0.46875,0.0,0.003873097943142,0.0324720665812492,0.0164640601724386,False
"it was like you saw white teachers, but no white students, and i, the first white student was third grade when i went to this school called mary mary elementary, and that's when, um, the kids from princeville and the kids from stocks elementary school",0.26132804,0.999727174363392,0.4392857142857143,0.059,0.0125826383009552,0.1123445406556129,0.0387683287262916,False
"that school only had the third grade, so it's just basically taking these two schools and mixing them together",0.03770977,0.992889096214779,0.5,0.0,0.0007126388372853,0.0006353689823299,0.0008426142157986,False
"and it's just like two schools meeting each other for the first time, so one was mostly white",0.18746567,0.8109686159605829,0.4791666666666667,0.0,0.0015540341846644,0.0529055632650852,0.0543383248150348,False
"that stocks had a few blacks because of east tarboro and east tarboro students went there and then all the princeville students uh, went to princeville, i mean, i see, you would see them, but i just like i never had 'em in my class",0.38959074,0.012778779632119,0.628125,0.0,0.0149696040898561,0.081078864634037,0.0397081561386585,False
it was like a classroom with two teachers,0.03461955,0.9782416114984396,0.5,0.0,0.0017071546753868,0.001636826666072,0.0006381490384228,False
the teachers,0.018325835,0.0024669363228004,0.5,0.0,0.0016739849233999,0.0017630325164645,0.0005112681537866,False
most of 'em was like they had a black and a white teacher,0.28517663,0.9006856558635306,0.4444444444444444,0.0,0.2401842474937439,0.31502765417099,0.164197489619255,False
and then it's like thirty black students,0.42390585,0.9200972610130288,0.5833333333333334,0.0,0.3802664875984192,0.3871163427829742,0.1952360123395919,False
so that's all i was used to seeing was black kids,0.4151741,0.9939976571512033,0.5833333333333334,0.0,0.3696084022521972,0.5088015198707581,0.2880762219429016,False
so when i saw this white kid i'm like,0.263611,0.2310361591587205,0.5,0.0,0.0474017411470413,0.1302105486392974,0.063430443406105,False
"well, what is he? it was strange and then i remember seeing movies about the segregation and all that stuff was just running through my head",0.087430015,0.9979541505086604,0.525,0.065,0.0007771090022288,0.0199792515486478,0.0018838322721421,False
but it it was nothing like that,0.02809576,0.9994554814017748,0.5,0.308,0.0011838513892143,0.0003961520269513,0.0007457073079422,False
ac,,0.0277316692946713,0.5,0.0,0.0009601054480299,0.0007963117677718,0.003003861522302,False
my best friend for the longest time was a white kid,0.2712817,0.0026556757449573,0.25,0.0,0.0041184336878359,0.0908981785178184,0.0155942579731345,False
"mmhm, mmhm, it was mission san josé high school and that was fourth and fifth, fourth and fifth grade before we went to middle school mission san josé high school, mmhm, mmhm, no, actually, that's the only",0.045778666,0.9943456566385188,0.4771428571428571,0.0,0.0016638862434774,0.000408838794101,0.0003927246143575,False
"that's the only time that we were ever in school together because when she got there when she was a freshman, i was a senior",0.090114996,0.0088310197949858,0.5,0.0,0.0011269908864051,0.0006249675061553,0.0017635670956224,False
i went to college at um,0.035306264,0.2206651186775125,0.5,0.0,0.0009222298394888,0.0005128678749315,0.0003582791250664,False
"north carolina, a and t in greensboro",0.029984225,0.0418193144931726,0.5,0.0,0.0006841224385425,0.0006521908799186,0.0002593376848381,False
"i got homesick, missed my grandmother and my mother, so i came back home and did the lazy thing for awhile, and then i went to ecu and i got bored with that",0.15130237,0.9999598794595352,0.625,0.227,0.0026179461274296,0.0032223081216216,0.0021285777911543,False
"it takes a lot to please me, and that school didn't please me, so now i have applied to the art institute in charlotte, and just waiting to hear from them so i can go on and finish and leave north carolina",0.078108564,0.991271248833792,0.5,0.071,0.0009438301203772,0.0004373873525764,0.0004518388013821,False
"yes, fashion design, mmhm, i've been drawing basically all my life, but when i went off to a and t is when i started majoring in it, they had a good program in it, but i thought at that point two and a half hours was too far away from home",0.040971663,0.9955245030388478,0.3944444444444444,0.0,0.0007456362945958,0.0003902344615198,0.0005043445853516,False
"i had the chance to go to the north carolina school of science and math, and i think that would have",0.02809576,0.7566538694264193,0.5,0.0,0.0006294906488619,0.0003876606933772,0.0003519916790537,False
if i had gone,0.025692256,0.8238369663386877,0.5,0.0,0.003765566041693,0.0039504431188106,0.0008512953645549,False
"that would have prepared me, um for being on my own, but i wasn't used to being on my own, and that kind of freaked me out, so i wasn't ready when i left, and i was home every single weekend for two and a half years",0.15918289,0.0044733210328803,0.3741496598639456,0.122,0.0008631836972199,0.0005382854142226,0.0005361762014217,False
"mmhm, yeah, that's nothing there, but i guess it's just like the same way anybody else feels about home, no matter what's there or what goes on there",0.03358948,0.8038223607927533,0.5,0.036,0.0008517266833223,0.0004515692417044,0.0004662783758249,False
"when you can't run away from it, it's still gonna be your home",0.1835188,0.00062392507653,0.5,0.0,0.0136996479704976,0.010776238515973,0.0010426337830722,False
"and it was only princeville to me now is is not the same princeville, because you see all these people that you don't know doing things that you really don't approve of, and you're like, i can't believe this is the place that i grew up in, and the the street that i grew up on was basically like middle class",0.13745339,0.9993888622279716,0.475,0.0,0.0045300419442355,0.0013894266448915,0.0174204166978597,False
"and now, if you go down that street, a lot of those people are gone and you see a lot of drug addicts and prostitutes, and just a whole bunch of carrying on that you didn't see before the flood",0.39284727,0.0908099818473929,0.4888888888888889,0.0,0.3191442489624023,0.2101673185825348,0.3471809923648834,False
especially on that street,0.029812546,0.0223852048800407,0.5,0.0,0.0010900165652856,0.0006189307314343,0.0006376857636496,False
you just didn't see that that type of carrying on on that street,0.03204437,0.999901189010668,0.5,0.0,0.0009086230420507,0.0004705850442405,0.0009603428188711,False
"i think that with with the flood, it really messed a lot of people up, not giving them an excuse to be on drugs, because it was probably there and i just didn't see it",0.1256687,0.9999282241742652,0.4625,0.124,0.0014926339499652,0.0015184568474069,0.0010173174086958,False
but now it's just like th,0.02637897,0.8960383797978473,0.5,0.0,0.0018044034950435,0.0013775561237707,0.0007180711836554,False
"everybody's open with it just going through princeville, now you gonna nine times out of ten? you gonna see more drug addicts than you do, just regular people, i mean, cause they just roam the street a lot of people",0.23101798,0.7639436166312458,0.48125,0.0,0.019037403166294,0.0165178403258323,0.0226506888866424,False
it,0.017770508,0.1408454822661846,0.5,0.0,0.0016468944959342,0.0009156857267953,0.0006150004337541,False
it really messed a lot of people up,0.15743166,0.998887683351764,0.4,0.278,0.005987165030092,0.008251192048192,0.0059666601009666,False
it really did and it's just like people know,0.024147147,0.0116764782153811,0.4,0.0,0.0006398030673153,0.000396265881136,0.000570940086618,False
it's just so many drugs going through that area,0.14193995,0.9957991469168884,0.25,0.0,0.0125664277002215,0.0064103780314326,0.0098638124763965,False
it's people coming from,0.02655065,0.2390691498081904,0.5,0.0,0.0010393868433311,0.0007645094301551,0.004370086826384,False
seems like they're migrating from north just to come here,0.10461388,0.8663434568644576,0.5,0.0,0.0009934759000316,0.0011716919252648,0.0008519802941009,False
"you see all these new people and it's like you get to talk to 'em and like where are you from? i'm from new york or new jersey, and i'm just tryna figure out well, why are they here? why did they come here? it's strange, mmhm, mmhm, mmhm, the cost of living is lower, but still a lot of outside people",0.11343288,0.7866731845157368,0.4640909090909091,0.046,0.0011915762443095,0.0006016601691953,0.0006698095821775,False
"if you, if you would go through princeville right now and just pick a random person just walking in the street and like did you grow up here? you're gonna get the answer, no cause it's not that many people left tarboro, greenville, greensboro, raleigh, rocky mount, i'm gonna be brutally honest",0.11600884,0.9806936740101762,0.4114285714285714,0.103,0.0099150547757744,0.1392081379890442,0.0020932226907461,False
"we have the dumbest bunch of people running princeville, we always get the wrong people in there",0.78018236,0.9998792508845298,0.75,0.299,0.7921942472457886,0.9915589094161988,0.9907692074775696,False
they get in there and do all this talking about,0.058929358,0.0487515537022078,0.5,0.0,0.0013695360394194,0.0009095970308408,0.0027150008827447,False
i'm gonna do this,0.078108564,0.0152107818736232,0.5,0.0,0.0051667406223714,0.002228639787063,0.0007129475707188,False
"i'm gonna do that and they never do it, and we can find the most uneducated people to try to run this town",0.24418297,0.9998963602383386,0.25,0.0,0.0179564617574214,0.0217223688960075,0.0837541818618774,False
"it's it's sad, and anytime they have a town meeting it's these are supposed to be grown, educated, civilized people, and they're in the town meeting fighting and they have it on the front page of the newspaper",0.046465382,0.7994353615170691,0.525,0.135,0.0012406222522258,0.0005476008518598,0.0003571074630599,False
i'm not used to that kind of stuff,0.038053125,0.999712002479962,0.2,0.0,0.0010730226058512,0.000577806145884,0.000841427128762,False
"no, we've had dumb mayors, but it hasn't",0.73034537,0.1990468539952129,0.6875,0.235,0.0825885832309722,0.8944253921508789,0.9833767414093018,False
it hasn't been like that before we've had the dumbest bunch of mayors,0.7569718,0.9739863602085316,0.5,0.33,0.7116667628288269,0.9835101366043092,0.9887487888336182,False
i think we need to be in the guinness book of world records,0.021518974,0.0180668516702485,0.5,0.0,0.0006834629457443,0.0004671187198255,0.0003065632481593,False
"probably part of the reason, uh, misusage of funds",0.035477944,0.9996812116045534,0.5,0.0,0.000774880987592,0.0005291295819915,0.0006070822710171,False
"i mean, any kind of money that came through was always a big scandal about that and it's basically, i just don't think that it's there's one woman that's on the town council that really pushes and drives for princeville to be good, but they don't give her her credit, and that's ann howell brown, mary",0.0765103,0.9994894616514998,0.38125,0.032,0.0007425305084325,0.0017431188607588,0.0027443473227322,False
i know some call her mary,0.028267438,0.0754398802941378,0.5,0.0,0.0096656782552599,0.0004914955352433,0.0005587131599895,False
"um, she, she's a gogetter, and she gets a lot of stuff going for princeville",0.22990796,0.001239116632736,0.5,0.0,0.7011441588401794,0.1314647495746612,0.3861131966114044,False
"she'll get the ball rolling, but they won't continue to push it",0.17242117,0.9807823803463004,0.5,0.0,0.001009568106383,0.0050604403950273,0.0158328432589769,False
"it's like they'll work on it a little while, and then they just leave her ideas alone, and she's like the most civilized and most educated person that they have in there, and i really think she should be mayor, but i don't know why they don't see that you know she's a good person",0.05253629,0.9948558671074164,0.3239583333333333,0.043,0.0006711226888,0.0009203776717185,0.0006512986146844,False
"yes, i don't think so they",0.016937515,0.1463592845070926,0.5,0.0,0.0008126964676193,0.0093492986634373,0.0006031972588971,False
"they're the ones that complain about everything, but when you go through the polls, the polls are like bare",0.15626417,0.9976250786165866,0.475,0.08,0.0355207361280918,0.0018896133406087,0.0231117270886898,False
"it's like okay, you were complaining",0.09816993,0.9995165266223334,0.25,0.196,0.0164709631353616,0.0017730513354763,0.0024552261456847,False
"but where are you now? so no, they don't",0.027752401,0.9762085791188384,0.5,0.0,0.0026379004120826,0.0011858642101287,0.0007872974965721,False
i don't think they do,0.018742332,0.9915188575482357,0.5,0.0,0.0010544368997216,0.0007265321328304,0.0005702901398763,False
"people say it just to say it, but they don't do it because they r, fail to realize that when the voting goes on and they have it on the news, they let you know the percentage of people that showed up and the percentage is usually low, and you know like if if princeville has seventeen hundred people, why did only six hundred people and sometimes not even that many? why did only six hundred people show up to vote? it can't be six hundred grown people and eleven hundred children",0.03599298,0.9982188387696764,0.5,0.078,0.0010637869127094,0.0004606058937497,0.0009547284571453,False
that doesn't make sense,0.0825038,0.9999661985936946,0.5,0.0,0.0009068274521268,0.000382781116059,0.000893980381079,False
everybody was together,0.03736641,0.000154669750722,0.5,0.0,0.0008688461384736,0.000357744313078,0.0007179599488154,False
everybody was together,0.03736641,0.000154669750722,0.5,0.0,0.0008688461384736,0.000357744313078,0.0007179599488154,False
"we had a stubborn grandmother, very stubborn, but she made sure that all of us stayed together",0.31540272,0.0006390373454867,0.325,0.185,0.0066595622338354,0.0777494087815284,0.0023695898707956,False
"um, she never, even though i was her favorite unintelligible",0.15042676,0.9999578525674464,0.25,0.0,0.0015177188906818,0.0034179952926933,0.0072556301020085,False
it was,0.020130653,0.7725977602842418,0.5,0.0,0.0022854036651551,0.0005957576213404,0.0006663513486273,False
it was a,0.02124131,0.8970866108873913,0.5,0.0,0.0033987129572778,0.000596669036895,0.0026197209954261,False
it was a bunch of us and she just took care of everybody,0.044748597,0.0046330878210611,0.5,0.0,0.000879569677636,0.0006524740601889,0.0003510695823933,False
she didn't do for one unless she did for the other forty eight of us,0.035134587,0.9992498114692284,0.5625,0.0,0.0015057392884045,0.000398689036956,0.0003436294209677,False
"cause think it was fifteen grands, fifteen great grands, and then seven, she had seven kids, and then they all had spouses, so we all met up every sunday at her house",0.053335425,0.003319512711296,0.0999999999999999,0.0,0.00083975068992,0.0004603993729688,0.0006790487095713,False
she had a fairly large house,0.029125832,0.0368989743329885,0.3928571428571428,0.0,0.0012204789090901,0.0004700580029748,0.0002617714344523,False
"it wasn't big enough, but it it was large enough every sunday, and we still do it now, but we just do it at my aunt sabrina's house",0.044748597,0.0823861885188486,0.4732142857142857,0.0,0.0007317453273572,0.0004075232136528,0.0002661117759998,False
"um, cause the house that we moved into after the flood was smaller, not that much smaller, but it just couldn't house all of us, and during the flood, thank god for my aunt gail",0.016729267,0.9991172884953008,0.5,0.0,0.0006288742297329,0.0005395868211053,0.0005862994585186,False
"she has a room on the end of her house that's about twenty by forty feet, so during the flood, all of us stayed in princeville, except for her and two of my uncles, and so it was forty one people in her house for nine months, so that sunday tradition basically turned into an everyday thing for nine months",0.02637897,0.055831815648203,0.6,0.0,0.0009384835138916,0.0004460161435417,0.0002814042090903,False
"and it, it really wore me out",0.13082063,0.0360523891990497,0.4,0.0,0.0017126960447058,0.0007664337754249,0.0028653009794652,False
"but i'm just glad that we did have somewhere to go and to humble us, she would, um, let us go to tarboro high school to really see how blessed we were by being a close knit family and then seeing how some of these families had to live at the school for for so long, and some of 'em not even having anywhere to go, we really couldn't drive anywhere",0.05613239,0.9557605167382536,0.4324025974025974,0.0,0.0008841857779771,0.0004849093966186,0.000315687211696,False
w,0.022351967,0.193523036522807,0.5,0.0,0.0012372832279652,0.0044690929353237,0.0005613963585346,False
but we walked,0.020824814,0.8931042746558009,0.5,0.0,0.0011183023452758,0.0004940389771945,0.0003751657786779,False
"um, they had like this block and we had had a curfew too",0.06532243,0.1167349153027372,0.5,0.2,0.0300876498222351,0.0009104468044824,0.0030105251353234,False
"but like this part down here, you couldn't go",0.03770977,0.1054311467738137,0.5777777777777778,0.0,0.0023059204686433,0.0016095879254862,0.0004949647118337,False
you couldn't go to,0.02517722,0.917228225068482,0.5,0.0,0.0089737763628363,0.001346715609543,0.0009595402516424,False
"we had to go through mcmillan drive and take the back way, because it, if you were in a certain neighborhood, you had to stay within that neighborhood and couldn't go any further so we would go up there maybe once or twice a week",0.043031808,0.9928067388200508,0.4642857142857143,0.0,0.0006909825024195,0.0004937826306559,0.0004182229749858,False
"yes, i don't think it would",0.016451603,0.99315909016391,0.5,0.0,0.000779807800427,0.0006427985499612,0.0003515939170029,False
"a lot of her rubbed off on us, also, because we just stubborn, just like her, just determined to do a lot of things cause she had all the odds against her and she overcame everything, and i, i feel that we all can do the same thing, too",0.2297899,0.9082862925461044,0.5,0.05,0.1316377222537994,0.0009381673880852,0.0082728890702128,False
she was just that type of person,0.035134587,0.8609473335936498,0.5,0.0,0.0038482334930449,0.0006382353603839,0.0080726761370897,False
there's only a few,0.101391904,0.9779287845503132,0.55,0.0,0.0007466246606782,0.0004176014917902,0.0004505289834924,False
there was only a few,0.08635602,0.980075293079654,0.55,0.0,0.0007258685072883,0.000390242494177,0.0004986064741387,False
"mmhm, mmhm, the art institute in charlotte",0.01193956,0.9727630712184304,0.5,0.0,0.0008648129296489,0.000373146351194,0.0003224493993911,False
it's a good school,0.023117077,0.0172585390281052,0.15,0.0,0.0007605470600537,0.0004747232596855,0.0012766715371981,False
main reason why i hadn't gone back to school,0.043718524,0.8793492782177658,0.4583333333333333,0.0,0.0013226502342149,0.0007033413858152,0.0004272606456652,False
"i was doing like local schools and i considered ecu local because i was really dead set on not leaving my grandmother, and every time i would say that i was going back to school, she would get sick",0.14597784,0.983750763810438,0.5914285714285714,0.17,0.0179501306265592,0.0218620747327804,0.0266724247485399,False
"she would get physically sick, just like i want you to do this",0.4151741,0.8508222028143992,0.8571428571428572,0.193,0.7296403646469116,0.176633208990097,0.4173499047756195,False
"basically, it's what she was saying, i want you to do this, but deep down inside she still didn't want me to leave, and the day that she died, i was supposed to been going to orientation, so that bothers me, but then again it pushes me because i know that she really wanted me to finish, but i also wanted her to know that she was not what was holding me back",0.082104236,0.9945248577449634,0.4944444444444444,0.128,0.004966293927282,0.0010166977299377,0.0007868985412642,False
"i didn't want to leave her and she knew that, but now that she's gone, i kn know that she would really want me to move away and go on and finish, because i've been doing it for seven years and i'm not finished yet, so it's time",0.06652113,0.002068741449049,0.4,0.023,0.0011962759308516,0.0013901249039918,0.0003949528909288,False
"it's basically time for me to grow up because anything i needed or anything that needed to be done, she did for me",0.056931525,0.0353976136326377,0.5,0.0,0.0059473211877048,0.0009252001764252,0.0006338360253721,False
"yeah, i'm on my own now my first love is",0.039254878,0.0004879146559201,0.275,0.0,0.0013758942950516,0.0007281551952473,0.0183766521513462,False
"um, i really wanna be a wardrobe stylist, for, like a television show or music videos or like magazine spreads, is something i've always been interested in, but when you get that degree you can basically do anything from imaging to designing",0.0669207,0.2324051459213267,0.3875,0.0,0.000615831289906,0.0005505176959559,0.0005533774965442,False
i don't want my own line,0.042001735,0.991957828721657,0.2,0.196,0.0151421017944812,0.0126449130475521,0.0008156329276971,False
"there's too much that comes with that, and then i don't know how to sew anything that i have designed",0.058929358,0.9998735875095756,0.4,0.0,0.0012294972548261,0.0005743209621869,0.0006615965976379,False
there's a woman in princeville that does all the sewing because i refuse to get behind a sewing machine and learn how to do anything,0.1414913,0.0026879271749595,0.7,0.084,0.0018198954639956,0.0033489079214632,0.0050555085763335,False
"uh, her name is mary, her, that was her sister that i was just talking about",0.05133759,0.077780016632438,0.5,0.0,0.0010025009978562,0.0014617758570238,0.0041055385954678,False
"that's on the town council, miss ann",0.011037151,0.0224667872866174,0.5,0.211,0.001014806330204,0.001008057850413,0.0004274162347428,False
that's her sister,0.03994159,0.0010358312791179,0.5,0.0,0.0047818687744438,0.0043743690475821,0.0021979296579957,False
"no sewing for me, period, yes, yes, mmhm, and also my aunt helped me with that, um",0.112144895,0.9979950758445136,0.5,0.102,0.00073779723607,0.0004499025817494,0.0017141706775873,False
"the year of the flood, uh, my aunt has her wholesale license and she wanted all the girls like anybody that came to her",0.16482529,0.0365385452280104,0.5,0.0,0.001157546415925,0.004905940964818,0.0040958290919661,False
"um, she had me to design prom gowns for them and they cost a little or nothing",0.13386416,0.1344523963527865,0.59375,0.0,0.007712123915553,0.0005868227453902,0.0020886023994535,False
they just paid for the dress,0.11794081,0.9577732801969662,0.5,0.0,0.0016479964833706,0.0009311576723121,0.0010567996650934,False
"she didn't make any money or anything off of it, but it's this company that she dealt with out of new jersey that i uh, sent all of my designs to, and swatches of fabric, so they can know, um, what kind of fabric to use on the gowns, and what kind of beading, and what color? and that year think i did eighteen gowns, and they had 'em all shipped here",0.123736724,0.1859416553150774,0.2772727272727272,0.0,0.0006895573460496,0.0005383174866437,0.0005116895772516,False
i think i did two tuxedos,0.07571117,0.8281611319596172,0.5,0.0,0.0238199848681688,0.0046381927095353,0.0156350452452898,False
also that they did so,0.022351967,0.9693623337873968,0.5,0.0,0.0008963263826444,0.0003744802670553,0.0004398676392156,False
i've actually seen quite a few of my designs come to life,0.030155903,0.0001753857801597,0.55,0.0,0.0006303669069893,0.0004311232187319,0.0003587545652408,False
"mmhm, they, they make 'em there in new jersey, and then they send them to india to be beaded",0.22422299,0.7574389026167773,0.4318181818181818,0.0,0.0098605165258049,0.1365444809198379,0.1476868242025375,False
and then they,0.018881164,0.0890714747726453,0.5,0.0,0.002334093209356,0.0005755298188887,0.0015025186585262,False
s,0.0495556,0.1786341429972368,0.5,0.0,0.0025115853641182,0.0020734022837132,0.0005548478220589,False
the people in india sent them back to us,0.23803931,0.9992896935518004,0.5,0.0,0.0006883616442792,0.0008124022278934,0.002452336018905,False
she did,0.030670939,0.0461554626232156,0.5,0.0,0.0028572159353643,0.0003949632518924,0.0007681904826313,False
that's the kind of person,0.037881445,0.0,0.2,0.0,0.0026910691522061,0.0004082931263837,0.0030647742096334,False
that's why,0.018464668,0.094323748319617,0.5,0.0,0.0015995830763131,0.0004707604530267,0.0007288261549547,False
i,0.018187003,0.1365013159894959,0.5,0.0,0.0033499409910291,0.0007452693535014,0.0005561164580285,False
i,0.018187003,0.1365013159894959,0.5,0.0,0.0033499409910291,0.0007452693535014,0.0005561164580285,False
i'll be glad when you,0.058929358,0.0026940674656993,0.25,0.0,0.0007410714169964,0.0015967413783073,0.0016940579516813,False
if you get a chance to interview her because she's a,0.037881445,0.0157649878237438,0.5,0.0,0.0115980664268136,0.0044642710126936,0.0135085154324769,False
she's a good person,0.021657806,0.0029863870350443,0.15,0.0,0.0007634359644725,0.0003960967005696,0.0046180626377463,False
she'll give you the,0.04680874,0.2061311101109127,0.5,0.0,0.0345673225820064,0.0027067067567259,0.0171769987791776,False
she'll give you the shirt off her back,0.2712817,0.9992791119828072,0.5,0.0,0.9487093091011048,0.1042297706007957,0.4655426740646362,False
i try not to stay too long,0.035306264,0.9965823320585772,0.525,0.0,0.0020640366710722,0.0009402232826687,0.0004850110854022,False
women and gossiping not too good,0.3544517,0.9984304701495428,0.15,0.556,0.4224226772785187,0.2390166372060775,0.1450251042842865,False
think the best thing that princeville has going for them now is the boys and girls club,0.043718524,0.7939704729514232,0.0,0.0,0.0009118410525843,0.0035176738165318,0.0012105694040656,False
"that's about all i can think of, um, the church that my grandmother was a member of",0.03770977,0.9699732032942958,0.5,0.0,0.001117119914852,0.0019082116195932,0.0009182273061014,False
