text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"she passed away when i was five months, um",0.037023053,0.9134381023717016,0.5,0.0,0.0010963033419102,0.0008484711288474,0.0080903843045234,False
"not sure of her job title, my dad, he wasn't really in my life",0.04131502,0.9998669857181466,0.5125,0.131,0.0011993250809609,0.0027120381128042,0.0009900304721668,False
"uh, i was basically raised my grandparents, my grandfather and grandmother, um, my grandmother, she was like, uh, i mean, growing up, she just took care of the family, just took care",0.04406188,0.0429039458658398,0.65625,0.0,0.0008633169927634,0.0009332578047178,0.0008175755501724,False
"i mean, i had a lot of it was a lot of like knuckleheads in my family",0.3490159,0.9961277137387212,0.65625,0.0,0.095234028995037,0.5119367241859436,0.510425329208374,False
"uh, if you can imagine, just like what was going on in our neighborhoods, my uncles and cousins",0.04131502,0.0063126497863605,0.5,0.0,0.000584646302741,0.0009011217043735,0.0004343337495811,False
"she, they were just getting into different things, trying all different things, so she kind of kept them all together, just trying to keep the family together",0.030670939,0.0141854977893342,0.4,0.0,0.000789385929238,0.0003580279881134,0.0004305279580876,False
"and my grandfather, he moved, um",0.050585672,0.7556954432519885,0.5,0.0,0.000729477207642,0.001111846184358,0.0031907462980598,False
"he came here from north carolina, also, and he used to work on the trash, cr",0.3544517,0.8653842118872507,0.5,0.0,0.0895076543092727,0.0893607214093208,0.6626445055007935,False
trash truck,0.24991328,0.9853624384358164,0.5,0.0,0.690120279788971,0.5716728568077087,0.6043310761451721,False
"um, he worked on a trash truck, and then he went to um",0.1835188,0.0912268154884774,0.5,0.0,0.0374806709587574,0.0062655368819832,0.1711873561143875,False
the army,0.019436494,0.0318346123725992,0.5,0.0,0.0008253487758338,0.0007007888634689,0.0004692714428529,False
so those are the two people who raised me growing up,0.06012806,0.0139230754833249,0.5,0.0,0.0008004278643056,0.0004362092004157,0.0011427657445892,False
"uh, no, my father has me, including including me",0.03753809,0.9495941440097316,0.5,0.0,0.0015351854963228,0.0009483335306867,0.0004731907974928,False
he has four kids,0.056931525,0.0013541050597643,0.5,0.0,0.001902169897221,0.0007942697266116,0.0007075397879816,False
i have three older brothers,0.11343288,0.0006793474211442,0.4166666666666667,0.0,0.0008147287881001,0.000875256198924,0.0003338998940307,False
"yeah, i was the um",0.06612156,0.0235429318124025,0.5,0.0,0.0011552793439477,0.0010796876158565,0.0016901859780773,False
baby,0.092262976,0.0105130756943357,0.5,0.0,0.0093211373314261,0.0428302772343158,0.0087578063830733,False
i have have one older sister on my mother's side,0.17957193,0.0017330899596182,0.4166666666666667,0.0,0.0013070474378764,0.0020996641833335,0.0010652345372363,False
"yeah, yes, um, a bit much, but i still kind of",0.036679696,0.8019058505659797,0.3,0.0,0.0007486840477213,0.0004240346897859,0.0005059882532805,False
i still kind of,0.024662184,0.9460913650454325,0.2,0.0,0.0011775828897953,0.0003601106291171,0.0003913226537406,False
"i wasn't um, spoiled to the point where it effected like my behavior cause i still was outside and i still seen what was realistic",0.0813051,0.9996382118827204,0.4583333333333333,0.0,0.0007300116703845,0.0005413202452473,0.0015392511850222,False
"uh, i just always like, just be in different neighborhoods",0.057331093,0.0080000803509979,0.5,0.0,0.0006055918056517,0.0004312946402933,0.0005009853630326,False
i was never in just my neighborhood,0.034791227,0.1229928493572575,0.5,0.0,0.0011708266101777,0.0004151719040237,0.0005073252832517,False
i had cousins that lived in,0.021380141,0.0092195915284297,0.5,0.0,0.000724907964468,0.0003654760657809,0.0003791345516219,False
"um, i mean, relat, like it was close together within the same community, but just branched off in different neighborhoods",0.027065687,0.9804953317143124,0.5520833333333334,0.0,0.0006108242669142,0.000473074207548,0.0005881130928173,False
so growing up i seen just like homeless people,0.15626417,0.8943441302105805,0.5,0.0,0.0087413797155022,0.0012757374206557,0.0008254136191681,False
m downtown,0.020269485,0.040558924641374,0.5,0.0,0.0011984497541561,0.0004136783245485,0.0003908832732122,False
this,0.028439116,0.0228913019090991,0.5,0.0,0.0022365439217537,0.000669838336762,0.0005347292753867,False
"this is when i started skateboarding downtown and i seen homeless people and just like a lot of just like um, people that didn't have much that was just outside on the streets",0.05493369,0.9536240326735292,0.45,0.0,0.0008021026733331,0.0005230737151578,0.0017437007045373,False
"uh, you'll see the same, just like the same kids my age",0.057331093,0.0506700367194523,0.5,0.0,0.0011649094521999,0.0006565877702087,0.0012721918756142,False
"no shirt on walking around and they may have the same pants on for maybe three days, but they just walking around and i just say hey to 'em but they just look like",0.10461388,0.9999244772148294,0.5,0.043,0.0227862205356359,0.00150318199303,0.0017112509813159,False
"oh, you can just see that they just out there in the streets just looking for something and i'm not sure if they have a home or what type of environment they live in, but this is just the things that kept me kind of kind of focused",0.03444787,0.0017071010611696,0.3642045454545454,0.029,0.0006742811528965,0.0004232096544001,0.0003788091999012,False
"uh, needless to say, i seen uh, just like a lot of a lot of people, just like struggling",0.12888865,0.1101322787244982,0.75,0.118,0.0059546469710767,0.0003907692153006,0.0008412295137532,False
"so even in my um family, i didn't have everything i needed, so my grandfather had a government job and he used to always try to get my family members jobs and things like that in the same building",0.030327583,0.9924486454001974,0.5,0.0,0.0009638820774853,0.0005314534064382,0.000414600566728,False
"uh, he worked on bolan air force base, so he's always tried to get relatives in my family a job, or just let them know what's out there",0.018742332,0.1459466796023031,0.9,0.0,0.000622012943495,0.0005117218242958,0.0004490446299314,False
"just help them out because i mean after high school, most of my family members just try to get like small jobs, just to um",0.053335425,0.0066370639602288,0.4878125,0.0,0.000743981800042,0.0012248795246705,0.0011344575323164,False
contribute to,0.016035106,8.151334547817606e-05,0.5,0.0,0.0009302127873525,0.0003537311567924,0.0003412166261114,False
uh,0.02124131,0.8297652642158977,0.5,0.0,0.0012679392239078,0.0007949224091134,0.0007840975304134,False
"if they have families, the families they have",0.019575324,0.0006855466079301,0.5,0.0,0.000751553743612,0.0004030761774629,0.0002830531157087,False
"no, we always lived together like uh, just within, like the same within a f",0.040284947,0.752920055406424,0.5,0.0,0.0015927350614219,0.0016892465064302,0.012452432885766,False
"five minute drive, maybe ten minute walk",0.03358948,0.9401712906838025,0.5,0.0,0.0007316755945794,0.0004315313417464,0.0006296598585322,False
"so i mean, i didn't come up with with living with like a big house with a lot of my family members in it, but it seemed that way because my aunt, she used to always drive over to the house, and this way my cousins an um, like in the mornings i remember growing up, um, going to school in the mornings, my aunt, she worked on bolan air force base and she had three, um, three kids",0.022945397,0.0138265112276213,0.6854166666666667,0.0,0.000745017954614,0.0005207621725276,0.0005335931200534,False
my cousins and waking up,0.04680874,0.0007971319700765,0.5,0.0,0.0068396464921534,0.0014176833210512,0.0022866597864776,False
i used to wake up for school and i used to have to open the door,0.03221605,0.141131967930653,0.5,0.0,0.011356096714735,0.0008986151078715,0.0008927159360609,False
"come downstairs to open the door for my, um, my three cousins, because she had to leave out for work at six o'clock, so she used to drop um, my cousins off at our house, so that within like the next hour, hour and a half, they can go to school from our house while she go to work at six",0.08796701,0.0005193011084503,0.5277777777777778,0.052,0.0023501764517277,0.0009057355928234,0.0009000143618322,False
"so i mean every morning i see my cousins and my um, my uncle, he used to, uh, well, my other cousin, my older cousin, he used to live with us, my grandmother, um, he was kind of back and forth out of jail at um one time in his life, and to keep him just like stable, my my grandmother would let him li live with us, so he moved in with us and he was just like in the living room, and i was just back and forth in and out of my room, going to school and just things like that",0.087430015,0.0095143509385866,0.4721170033670033,0.0,0.0019274187507107,0.0012887211050838,0.000671153073199,False
"after school i would come home and my cousins that went to school with me in the mornings, or just went to school",0.022351967,0.0018235742436664,0.5,0.0,0.0014950131298974,0.00075693288818,0.001163576496765,False
they would all come back to my house and my aunt after work,0.05373499,0.9228815501114244,0.5,0.0,0.0049873027019202,0.0040505984798073,0.0158123131841421,False
"she would be at my house sometimes, so we all were together, but kind of just in different locations at the same time",0.040284947,0.8804674294130193,0.4,0.0,0.0006943812477402,0.0003946683427784,0.000425819423981,False
"yeah, every day nuhuh",0.04783881,0.0042639377687481,0.5,0.0,0.0167315416038036,0.0006759936222806,0.0007887907559052,False
it was never that way unless unless my godmom would come pick me up,0.17518331,0.9937125940175224,0.5,0.0,0.0195569284260272,0.0125194638967514,0.0023814565502107,False
"i have uh, a godmother",0.19634613,0.0030847213054247,0.5,0.0,0.0012595051666721,0.0014582748990505,0.0016772912349551,False
"she used to, always, she, she lived in wa, she she lived, she she fro",0.022773718,0.0101650867284113,0.5,0.0,0.0083822840824723,0.0004707729967776,0.0070436499081552,False
"she's from here, but she moved to waldorf, and she's always picked me up on the weekends and take me to her house, and with my god, um, my godsisters and brothers, so i got to be over there on the weekends, and that helped me get away from it all",0.067320265,0.00039540678408,0.5,0.0,0.0009869636269286,0.0010051327990368,0.0004259198904037,False
like just not be just in southeast,0.0253489,0.1401323490614252,0.5,0.0,0.0007739736465737,0.0003629874845501,0.0005991999641992,False
my whole life used to travel,0.02262963,0.0041912761467094,0.4,0.0,0.0010432214476168,0.0004724176542367,0.0013259527040645,False
uh disney world busch gardens,0.021657806,0.0028197656778924,0.5,0.0,0.000794022635091,0.0007060915813781,0.0006948783993721,False
things like that,0.03187269,0.0839965072351066,0.5,0.0,0.0007296201074495,0.0004497053450904,0.0007498121703974,False
"she had different, um timeshares in resorts that she used to take us on, so that gave me another a",0.05133759,0.0014454834572912,0.5,0.0,0.0006616082391701,0.0010012839920818,0.0005325969541445,False
"an, another, just like definition of family cause when i went over there, we had to do chores and we just had to wake up a certain time",0.1019289,0.000237834185344,0.3928571428571428,0.0,0.0016606101999059,0.0005090553313493,0.0004646249872166,False
you could't sl,0.033074442,0.0139334770034609,0.5,0.0,0.2863824367523193,0.044601984322071,0.0013335617259144,False
like,0.022351967,0.0033404079565608,0.5,0.0,0.001461298437789,0.0012561561306938,0.0005801010993309,False
just sit around in the house,0.045778666,0.9983825487169652,0.5,0.0,0.0098718870431184,0.0028009722009301,0.0011539821280166,False
"uh, she took, like your education was like, very important",0.06252546,0.0659689740238575,0.24,0.0,0.0014596476685255,0.0009232474840246,0.0067091393284499,False
like cs,0.03599298,0.0014343368425896,0.5,0.0,0.0012396265519782,0.0017788792029023,0.0024614962749183,False
to her was a f,0.13386416,0.9925784408735274,0.5,0.0,0.4166423976421356,0.3397601246833801,0.4463665187358856,False
used to always have to have as and bs,0.17518331,0.7658464029874358,0.5,0.0,0.0036475306842476,0.0013887408422306,0.0002385888074059,False
this influenced me,0.043031808,0.0009993804389668,0.5,0.0,0.0006809783517383,0.0003688536235131,0.0006440408760681,False
"um, uh, she had like, uh, over there was like a more strict lifestyle and she always gave me more room because i wasn't like her blood child, but i still learned from these type of things",0.15451296,0.0250447146150716,0.25,0.04,0.0009320763056166,0.0055171120911836,0.0083412071689963,False
"uh, she had her kids in young marine programs, and just like jrotc, uh, in high school and things like that, so getting getting out of the neighborhood, going over there and traveling and just doing chores",0.18055865,0.0029124256380721,0.435,0.0,0.0007868119282647,0.0008794758468866,0.0006515416316688,False
it just like gave me structure and then wh i,0.04268845,0.82828416523837,0.5,0.0,0.0012541745090857,0.0138078518211841,0.0013067268300801,False
"it made me want more than what i had, or what i seen just on on a regular basis throughout the week, so to go over there on the weekends, it like yeah, every weekend and she used to come pick me up every weekend",0.052935857,0.0026522386157597,0.375,0.0,0.0007759058498777,0.000500752357766,0.0003884951293002,False
like all i have to do is call her and pack my bag for the weekend and she would come,0.18647896,0.0171807779431026,0.5,0.0,0.045519758015871,0.024580854922533,0.0013639462413266,False
"yeah, they they, they were more like my sisters and brothers e",0.046465382,0.9451724250157691,0.25,0.0,0.0020308082457631,0.0014661009190604,0.0009195356979034,False
"ev, even even my cousins like we were all so close",0.040971663,0.0005794749455693,0.5,0.0,0.0010656020604074,0.0005287628155201,0.0007271638605743,False
they were like my sisters and brothers,0.028267438,0.0020850428286317,0.5,0.0,0.0018294304609298,0.0010999867226928,0.000920663587749,False
"so mmhm, no, my sister, uh, she, uh, i lived with my sister growing up and she was uh",0.050585672,0.9989199109176858,0.5,0.0,0.0017245067283511,0.0016379217850044,0.002666788175702,False
she was always in the house,0.04131502,0.0005706232221298,0.5,0.0,0.0012928962241858,0.0006422161241061,0.0007769394433125,False
"uh, i was never in the house, so yeah, so i, i talk to her when i'm in the house, but other than that i'll be outside all the time all the time, and as far as my brothers, i only know one of 'em he, um, i grew up, uh, going over to my father house, maybe a couple times and seeing two of my brothers",0.07131593,0.0021529358454504,0.503125,0.0,0.0008659653249196,0.0008556074462831,0.0007930883439257,False
