text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"um, it was just fun, you know, it wasn't it",0.06252546,0.9511708494658732,0.35,0.0,0.0008453988120891,0.0004501127987168,0.0007949591381475,False
it was just fun times,0.027237365,0.0456179374421318,0.35,0.0,0.0007424551295116,0.0003375495434738,0.0004670232010539,False
mm,0.033246122,0.147938594092454,0.5,0.0,0.0010840946342796,0.0008179078577086,0.0005002457182854,False
"well, when i was um, i wanna say like maybe the early eighties",0.04234509,0.9770539285954322,0.45,0.0,0.0005763889639638,0.0014283838681876,0.0009601218625903,False
"by that time my mom was living in southeast, so i lived with her out there for most of my whole middle school term, so that i guess that's like three years, and that's when you started seeing a lot of changes as far as like you know, the drugs and stuff like that",0.073313765,0.0777074166143714,0.4,0.0,0.0021875903476029,0.000828833435662,0.0034407468046993,False
"um, i wanna say as far as like the killings when i moved back with my grandparents in the late eighties",0.22983712,0.9438986846934838,0.5333333333333333,0.173,0.0008014231570996,0.067470446228981,0.0093249296769499,False
"that's when all the i wanna say like around eighty seven eightyeight, that's when a lot of murders started taking place, um, cause, i guess the drug game started getting real heavy and stuff and started losing friends around that time, male friends anyway around ti around that time, so i'm'a say it was dangerous, but it's not as da",0.17661177,0.9997672830972212,0.6625,0.096,0.0015847033355385,0.0012375601800158,0.0084372609853744,False
it wasn't as dangerous as it is now,0.0789077,0.2311842736068839,0.8,0.0,0.0009121025796048,0.0006100103491917,0.0017149387858808,False
it's like the kids,0.04268845,0.0277818618812663,0.5,0.0,0.0050532571040093,0.0010557631030678,0.0067247659899294,False
they're just like out of control,0.15451296,0.9724198280881372,0.5,0.0,0.0053403982892632,0.0118642058223485,0.1153834015130996,False
"when we were coming up, we were taught to respect our elders regardless",0.0334178,0.0098805731309439,0.5,0.0,0.0005261818296276,0.0004376129654701,0.0002224859199486,False
"even in high school, you never like if i go to these high schools now cause i do my fitness and it's the way that the kids just talk to the the faculty like you know, they curse at 'em within their conversations like they're cursing using curse words",0.42631236,0.9905480813895178,0.42,0.154,0.0982794612646102,0.4295231699943542,0.566525399684906,False
but that's like a casual conversation and i'm just looking at the teachers like you really let them talk to y'all like that and i mean it's just like crazy and i just look back on my time when i was in high school,0.1689685,0.0768491240107184,0.5877083333333333,0.055,0.0009184535010717,0.028866983950138,0.0477519668638706,False
we ain't never do that,0.023460433,0.142787765493013,0.5,0.0,0.0022082007490098,0.0006610472337342,0.0003994205617345,False
we were focused,0.022773718,0.002531869295243,0.5,0.0,0.0005689724348485,0.0005392524180933,0.0003527872031554,False
"i mean, we would come to school",0.0253489,0.0331775379904829,0.65625,0.0,0.0013642177218571,0.001153796329163,0.0009298464283347,False
"we'd wanna dress up, you know, we had our mind on what we gonna do",0.16965903,0.0217980152598267,0.5,0.0,0.0109438858926296,0.0031253462657332,0.0007296451367437,False
"you know when we get ready, get out of high school",0.13296685,0.9860338265105624,0.41,0.0,0.1333591192960739,0.0040539819747209,0.0017845358233898,False
"um, i mean, we had fun and it",0.043031808,0.0238640930903377,0.503125,0.0,0.0006506868521682,0.0004693177179433,0.0012553839478641,False
we didn't have to use curse words,0.25676212,0.0019654265778618,0.5,0.368,0.0040878620930016,0.1623705774545669,0.3432071805000305,False
"we didn't have you know disrespect our, our, our teachers, our adults like that",0.09763293,0.9843958071018892,0.5,0.162,0.0013654044596478,0.0017445549601688,0.0022206148132681,False
"even getting on the bus, you know, back then you know we'd be loud and stuff, but we would never be disrespectful",0.08796701,0.035176584530734,0.475,0.0,0.0023531063925474,0.0016830001259222,0.0048576318658888,False
"i'm scared to even catch the the metro, the bus or whatever, and i have a ten year old and i'm like i'll be taking you to school all the way up into high school because it's it's dangerous",0.13017663,0.9892835177687314,0.5425,0.135,0.053849633783102,0.001733680604957,0.0093176113441586,False
i'm just like,0.021657806,0.0160987163165158,0.5,0.0,0.0012937826104462,0.0005243191262707,0.0005847059073857,False
"oh my god, you got females getting raped on the train",0.7007861,0.9998684708386316,0.5,0.293,0.9896199107170104,0.7404109835624695,0.901871621608734,False
i'm like where they do that,0.033932835,0.0017935713445853,0.5,0.0,0.0007570728776045,0.0004899222403764,0.0009165001683868,False
"how does this stuff occurring? like it's just crazy and a lot of 'em are these young black males doing this? um, even some of the young girls are like out of control",0.42390585,0.9998654307356498,0.5708333333333333,0.064,0.3651148378849029,0.1840626299381256,0.5337767601013184,False
you know,0.03994159,0.0418304460054611,0.5,0.0,0.0024898352567106,0.0004940603976137,0.0006626065005548,False
"i'm just like you know, my friends and i often talk about trying to you know",0.021796638,0.0037558982096028,0.5,0.0,0.0005997370462864,0.0006918018916621,0.0006680096266791,False
"do like you know, some kind of mentoring program or s",0.0253489,0.8183727729569129,0.2,0.0,0.0006536258733831,0.0009163748472929,0.0005267486558295,False
you know something like that to try to reach these kids cause it is just it's awful,0.24991328,0.9999957080899078,1.0,0.146,0.0118083618581295,0.0298024136573076,0.1066334098577499,False
it's awful and scary and i'm scared for my child,0.16551583,0.99933141578341,0.875,0.565,0.0161475986242294,0.0168281812220811,0.014564617536962,False
"mmhm, it was a big difference",0.027237365,0.1030579412333191,0.5,0.0,0.0010111727751791,0.0003944718337152,0.0005325086531229,False
i so love uptown,0.040628307,0.00422854480851,0.25,0.0,0.0008384562097489,0.0028257698286324,0.0005068047321401,False
i don't know uptowns is like,0.02124131,0.85599076881671,0.5,0.0,0.0024514289107173,0.0178144499659538,0.0009923408506438,False
"i mean, i wanna say both sides had their you know similar issues, but uptowns is more calmer",0.057331093,0.1435814410058329,0.46875,0.0,0.0006359596154652,0.0012379604158923,0.0006847359472885,False
"i don't wanna say uppity, cause they would say uptowns like uppity or whatever, but um southeast is just a little rough",0.22987647,0.9919003907277456,0.571875,0.0,0.004365692846477,0.0351841002702713,0.0045911278575658,False
"and in the area i lived in, i lived",0.017909339,0.0028875017342744,0.5,0.0,0.0007794503471814,0.0003394326777197,0.0008319165208376,False
i,0.018187003,0.1365681022559501,0.5,0.0,0.0033499409910291,0.0007452693535014,0.0005561164580285,False
i lived on,0.021796638,0.0411335172993036,0.5,0.0,0.0023291669785976,0.0003728409355971,0.0004709327768068,False
"uh, where was that rdaddress5? so i was in between",0.034791227,0.9916485092542076,0.5,0.0,0.0036450759507715,0.0004070623253937,0.000640707090497,False
we were not too far from where,0.023117077,0.9664897197576442,0.45,0.0,0.0008941192063502,0.0004522505332715,0.000503311806824,False
"like all the drug stuff happens, i wanna say maybe a block away",0.1894391,0.9991160751555184,0.5,0.177,0.0146754262968897,0.0054402840323746,0.0062621915712952,False
"you go up the hill, you make that left turn",0.10031791,0.0055408857340038,0.5,0.0,0.0496508814394474,0.0019007020164281,0.0067228712141513,False
"bam, you right in it",0.035134587,0.0002110487177993,0.3571428571428571,0.0,0.0014239603187888,0.0006858186679892,0.0019925134256482,False
"um, yeah, i've seen a lot of stuff living over to southeast, just a lot of",0.058130227,0.1159865454579594,0.5,0.0,0.0006205597892403,0.0004032658180221,0.0004088729037903,False
yeah,0.02124131,0.0197285396671593,0.5,0.0,0.0015659044729545,0.0005244363564997,0.0006040357402525,False
it was way different way different,0.026207292,0.9998828368154684,0.5,0.0,0.0007208328461274,0.0003418161941226,0.0006856844411231,False
"um, yeah, i, uptowns is l a lot more calmer? well, yeah, we were older, but we did",0.118584804,0.9517987201464496,0.3333333333333333,0.0,0.0007788738585077,0.0012386557646095,0.0008514166693203,False
"we'd stay out in our front, like in the front yard, um, in the building where we lived in",0.03994159,0.1016573181016226,0.5,0.0,0.0012477753916755,0.0008387726848013,0.0007803496555425,False
"um, and that was it no further",0.040971663,0.0701085599911419,0.5,0.268,0.0007951538427732,0.0004670939815696,0.0006586023373529,False
"but like when i lived uptown, we can go all over and we didn't have to worry about anything",0.027237365,0.0561609549738394,0.5,0.0,0.0006908320938237,0.0008111580391414,0.0004640146216843,False
you know,0.03994159,0.0418304460054611,0.5,0.0,0.0024898352567106,0.0004940603976137,0.0006626065005548,False
"i'll tell grandma, we going such and such place alright, you know, and it was just a bunch of us, you know, but and it wasn't that we're not real far",0.0717155,0.9883819782099128,0.5055555555555555,0.0,0.0011956988601014,0.0005056977970525,0.0008670852985233,False
"but like i said, everybody knew everybody's you know, child or whatever",0.026035614,0.8239997651371421,0.5,0.0,0.0128265749663114,0.0008737263851799,0.0008440144592896,False
"um, but yeah, southeast, it just w",0.043718524,0.9685688223430878,0.5,0.0,0.0007831517723388,0.0004875019949395,0.0023393165320158,False
i was just glad those three years was up,0.044405237,0.0027352283407937,0.25,0.0,0.0007880000630393,0.000603474676609,0.0005175846163183,False
"yeah, uhhuh, i came back here",0.05413456,0.9177094195057478,0.5,0.0,0.0011274403659626,0.0019782590679824,0.0007008446846157,False
move with my grandparents,0.1423886,0.0106715661999562,0.5,0.0,0.0095193423330783,0.0020924739073961,0.0021570709068328,False
um,0.012811388,0.2300224773888615,0.5,0.0,0.0011565451277419,0.0007473072619177,0.0008661823230795,False
"at, by that time they had moved on uh, rdaddress5",0.02397547,0.940301050668532,0.5,0.0,0.0008312244317494,0.0007826579385437,0.0012667689006775,False
and that's when um,0.030842619,0.8361470032855466,0.5,0.0,0.0008889607270248,0.0005822443054057,0.0010484517551958,False
"i moved back with them, got enrolled to uh",0.05253629,0.7805540408855105,0.5,0.0,0.0007465602247975,0.0007505806861445,0.0010581031674519,False
mission san josé high school and i had good time at mission san josé high school,0.024662184,0.0025144036055621,0.3299999999999999,0.0,0.0006525758071802,0.0003824275336228,0.0005078829126432,False
"good years, good years, mmhm, mm, my high school experience, i wanna say was the bomb, but when i go in these schools and it's like and i guess i don't know, because of my height or whatever, i still look young cause i'm over forty and it's like the kids just look at you like you know",0.14956708,0.0098050474352931,0.2925,0.0,0.0051091872155666,0.0020613777451217,0.0027446968015283,False
i'm just like okay,0.018742332,0.9155272812731594,0.25,0.0,0.0006526643992401,0.000470411934657,0.0005095038795843,False
it's just like no respect at all from s from most of 'em,0.1689685,0.9999217918605416,0.25,0.159,0.0102665768936276,0.010868570767343,0.0025469239335507,False
i mean all you hear walking down the hall is you know? f,0.031185975,0.9671247436217074,0.6170138888888889,0.0,0.0081892851740121,0.3115608990192413,0.0163271650671958,False
this,0.035134587,0.0228536463129288,0.5,0.0,0.0022365439217537,0.0004711963993031,0.0005406324053183,False
"you know, you know just a lot of cursing and i'm just like, and i'm like, even the principal, letting them get away with this",0.44298556,0.9156890624396916,0.5,0.0,0.0557070299983024,0.1776721775531768,0.6378917098045349,False
i'm like i don't understand it,0.024490505,0.9999691817011432,0.5,0.0,0.0012469835346564,0.0039051903877407,0.000881043553818,False
"it has to be like i don't know more discipline or something or something, because it, these schools are off the chain and you know, i mean the dc public schools, the charter schools",0.04406188,0.9600899155164324,0.46875,0.0,0.0007531607989221,0.0005426011630333,0.0011301403865218,False
"i've been, you know to a lot of 'em",0.0358213,0.0009692563624959,0.5,0.0,0.0117731532081961,0.0004889497649855,0.0006596947787329,False
"and i'm like, y'all just talk like",0.036679696,0.1498566606346453,0.5,0.0,0.0008225795463658,0.0061919838190078,0.0024850186891853,False
"i mean, y'all just actually let them walking down the hall",0.043031808,0.8081046761105578,0.5780092592592593,0.0,0.0016072738217189,0.0028657247312366,0.007612123619765,False
"just talk like this, not say anything",0.13206954,0.999733216060864,0.5,0.0,0.0007750914664939,0.0014885844429954,0.0011961369309574,False
they talk like that with each other,0.048525527,0.0276528661390498,0.5625,0.0,0.000696143717505,0.0004382467013783,0.0047913026064634,False
"they talk like that with the staff, and i'm like when i was in high school, w, uh, our teachers didn't tolerate that stuff",0.08796701,0.9990598034454202,0.42,0.0,0.0007412141421809,0.0008814641623757,0.0008642700267955,False
"i mean, um, probably some of the friends i had",0.03753809,0.0271676418591779,0.65625,0.0,0.0005935539957135,0.0004049927229061,0.0004205321019981,False
i was mostly quiet in school,0.035477944,0.924722639035906,0.5,0.0,0.0007814852287992,0.0005895085050724,0.0004559104854706,False
"laid back, um, but i did try to get myself involved in, you know, certain things you know to make it fun for myself, make it interesting and i had good friends and still good friends with a lot of 'em",0.1019289,0.0122640436737617,0.2988095238095238,0.0,0.0054349843412637,0.000502863433212,0.0007500512874685,False
now,0.01999182,0.0840443622556908,0.5,0.0,0.0014697305159643,0.0004906950052827,0.0007275509997271,False
"um, yeah, and it's like, even like when i got into the school, i had some friends",0.0495556,0.0154163920266444,0.5,0.0,0.0006831992068327,0.0004743254685308,0.0003932746185455,False
"i would call my cousins, you know, they would look out for me",0.119872786,0.8234524571855889,0.5,0.0,0.0018029432976618,0.0010689639020711,0.0020610550418496,False
"you have any problems, though you know, come to me or whatever, um it was",0.19338597,0.0489912893598332,0.5,0.162,0.0091293593868613,0.0093203764408826,0.0338154435157775,False
"everybody was kind of, you know, friendly to each other",0.031185975,0.0413296039416425,0.3583333333333333,0.0,0.0006071453099139,0.000342207000358,0.0007050255080685,False
"you know, you had your kids that had their beef with each other",0.36553472,0.9872049516720492,0.5625,0.0,0.1779552996158599,0.0012903570896014,0.0196647811681032,False
whatever,0.028954152,0.995427744724937,0.5,0.0,0.0013486704556271,0.0005180360167287,0.0006703447434119,False
but it wasn't nothing where i feared coming to school like i would walk to school every day,0.035649624,0.9968802284369148,0.5,0.0,0.0011403081007301,0.0008939445833675,0.0004753717221319,False
"i would walk from rdaddress5 all the way down, to which was that rdaddress3 every morning",0.05373499,0.0454929951705579,0.5777777777777778,0.0,0.0016524838283658,0.0003974297724198,0.0005598944844678,False
"um, walk home every evening, you know, afternoon",0.022213135,0.0629872081706046,0.5,0.0,0.0009321731631644,0.0004454115405678,0.0007564375409856,False
um,0.012811388,0.2300224773888615,0.5,0.0,0.0011565451277419,0.0007473072619177,0.0008661823230795,False
"my, my whole high school experience was was really awesome",0.031529333,0.0276911058657743,0.2733333333333333,0.0,0.0010130434529855,0.0003880946023855,0.0004616153310053,False
it was awesome,0.025520578,0.0123234150967043,0.0,0.0,0.0010028028627857,0.0003398490371182,0.0005398039356805,False
"um, teachers were bomb",0.19716066,0.9934507240288398,0.5,0.516,0.5705438256263733,0.1264133751392364,0.1459711343050003,False
most of 'em were in my home room,0.026207292,0.1409639421432636,0.25,0.0,0.0103117255493998,0.0006653715390712,0.0005666758515872,False
"um, and then you know we had to switch classes, so you know lot of us were in the same classes within",0.042001735,0.932703326632688,0.5,0.0,0.000715838628821,0.0004257149412296,0.0003709859156515,False
you know,0.043718524,0.0418304460054611,0.5,0.0,0.0024898352567106,0.000538251013495,0.0007277476252056,False
that's mostly how i met my f,0.052136723,0.8229386201717688,0.25,0.0,0.0773487016558647,0.0011482713744044,0.0051114857196807,False
good friends,0.023288755,0.0010139935642212,0.15,0.0,0.0006036978447809,0.0004243349540047,0.0009787601884454,False
i had a f,0.0765103,0.9840490565323542,0.5,0.0,0.1370095014572143,0.1993764042854309,0.265662670135498,False
"maybe wa, i wanna say about maybe two",0.024833864,0.9442248102506312,0.5,0.0,0.0007035013404674,0.0004245991294737,0.000492142222356,False
"no, maybe about four good friends while in high school",0.04543531,0.9966112985427326,0.285,0.0,0.0006307695875875,0.0006158964242786,0.0003442443849053,False
"um, the funny thing is cause i used to teach preschool",0.061726328,0.0326488581209272,0.375,0.0,0.0018567258957773,0.0004347100621089,0.0017105662263929,False
"i taught preschool for twenty years, up until two thousand thirteen, and a lot of the children that i taught were from classmates and they're like",0.025520578,0.0003674053868538,0.5,0.0,0.0019239811226725,0.0004845305229537,0.001014425070025,False
"oh, we went to school together da da da da da",0.09172598,0.0084021591288257,0.5,0.0,0.0065854624845087,0.0019336866680532,0.0028166868723928,False
"you know, then we started becoming close",0.029812546,0.0104060340679305,0.275,0.0,0.0006814983789809,0.0003650423604995,0.0010220683179795,False
"you know, after that, um, th that",0.04165838,0.944487332084606,0.5,0.0,0.0012683836976066,0.0016151329036802,0.0024033240042626,False
that's just yeah,0.025005542,0.01867621696142,0.5,0.0,0.0010126787237823,0.0003563331265468,0.0009455694817006,False
that was funny cause i'm like,0.03856816,0.0063598060235467,0.375,0.0,0.001026407117024,0.0004146772553212,0.0013331997906789,False
"wow, i taught almost all my classmates' kids",0.037023053,0.0050701466506932,0.45,0.0,0.0012496093986555,0.0005047596059739,0.0005449581658467,False
"oh man, mmhm, yeah, so my son",0.039598234,0.794173284975826,0.5,0.0,0.0011546985479071,0.0021671226713806,0.0018755070632323,False
"i actually, um, adopted him when he was two, so i actually got him when he was two months old",0.03444787,0.0052685282727341,0.4833333333333333,0.0,0.0021247628610581,0.0005968525074422,0.000505075615365,False
"his um, his birth mother's cousin and i worked together",0.026035614,0.0015942955746085,0.5,0.0,0.0007968377904035,0.0011125300079584,0.0053615565411746,False
"and so the birth, m, um, the cousin",0.03444787,0.0784125416766078,0.5,0.0,0.0009036508854478,0.0008672179537825,0.0010143815306946,False
she asked me,0.030842619,0.9661772448589848,0.5,0.0,0.0012678782222792,0.0010189993772655,0.0023475282359868,False
"you know, would i wanna get him because she didn't have any more space in her house cause he also has a older brother from the birth mother",0.13017663,0.0172017372102196,0.3333333333333333,0.0,0.0046816756948828,0.005868436768651,0.0011725494405254,False
she had the older brother and i was like,0.048868883,0.0025477553235705,0.4166666666666667,0.0,0.0011474376078695,0.0008826164412312,0.0043641473166644,False
"sure, you know, it's sposta",0.060927194,0.0178399800068521,0.25,0.0,0.0011337229516357,0.019909843802452,0.0114685585722327,False
"been temporary, so i was like, yeah, sure, i'll get him and um, so we worked everything out and you know, had to take the foster care classes and all this stuff and i would go visit him, cause at the time he was at st",0.028610796,0.0390210928007827,0.25,0.0,0.0008272293489426,0.0005226144567131,0.0007133159670047,False
"anne's infant home, so i would go visit him and so he was born december, two thousand five",0.021657806,0.0403921494407328,0.5,0.0,0.0016451596748083,0.0011220616288483,0.0006225668475963,False
"i got him that february, um, and that was all she wrote when he was like six months old",0.06492286,0.9556883828872604,0.45,0.0,0.0059690591879189,0.0007782517350278,0.0008028479060158,False
"i decided to put in a petition to adopt him because um, of the mother's and father's you know, background, mental, you know, background or whatever, and you know i just want him to have a stable",0.029469188,0.0077609060341424,0.55,0.0,0.0055693173781037,0.0079048722982406,0.0058285575360059,False
"you know, home, and um, so we did that, you know, going back and forth to court for two years, and finally adopted him june nineteenth, two thousand eight, and that was the best day of my life, so yeah, mmhm, oh my god, ooh, let's see the craziest things",0.22990796,0.1494395406225564,0.3333333333333333,0.021,0.0821005180478096,0.0040930970571935,0.0240333955734968,False
i feel like everything i do is crazy,0.2299237,0.2387109128818254,0.8,0.22,0.0496500097215175,0.0515616163611412,0.3324161171913147,False
"oh man, taking him to he cause he's involved in a lot of sports, so he became involved in sports when he was five years old, so from then on that was just nonstop football, basketball, baseball, wrestling",0.03221605,0.0192695735316712,0.45,0.0,0.0008512073545716,0.0010924220550805,0.001943104667589,False
"what else he did? uh, something else he did",0.074912034,0.9927167477932056,0.5,0.0,0.0009042783058248,0.0005059728282503,0.0025840827729552,False
i don't know,0.017770508,0.9871414671686016,0.5,0.0,0.0010861124610528,0.0019429659005254,0.0003481701423879,False
he did a a lot of sports,0.038911518,0.0092432244822473,0.5,0.0,0.0009427848854102,0.0004204801807645,0.0005437808576971,False
"um, now he's a author",0.020269485,0.0108906324442472,0.5,0.0,0.0014130775816738,0.0005134572857059,0.0005059453542344,False
he became a author,0.026722329,0.0238485945261157,0.5,0.0,0.0026895375922322,0.0004357850702945,0.0002426391874905,False
"um, october, two thousand fifteen",0.033761155,0.9979960058411704,0.5,0.0,0.0008718244498595,0.0006645660614594,0.0006365190492942,False
so his book is doing well and his movie just came out today,0.032902762,0.1121125601109578,0.5,0.0,0.0006681927479803,0.0004038238257635,0.0004331313830334,False
he did a short movie for his book just came out today on youtube,0.060927194,0.0698187964500538,0.5,0.0,0.0008353024022653,0.0004497546760831,0.0004385726351756,False
google,0.019714156,0.2150881503193822,0.5,0.0,0.0010018717730417,0.0005108460318297,0.0003997264429926,False
his second book is coming out in july,0.022773718,0.1515378673886215,0.5,0.0,0.0008605910115875,0.0003866046317853,0.0003304222773294,False
"yeah, so it was like i had to kind of put myself on the back burner with my you know business trying to build my business and i just been promoting him promoting him",0.13655609,0.9149869178705748,0.35,0.0,0.0145911332219839,0.0005586604238487,0.0013578700600191,False
"um, but in the process of that he was like mom, you should you know, do a book cause i had a book that i did when i was working, uh, finishing up my bachelor's degree and i was like well, okay, i said, let me send it to the publisher",0.09387396,0.9995755181699056,0.25,0.0,0.0025395017582923,0.0006764930440112,0.0012648199917748,False
see how she like it,0.062125895,0.0013307305680417,0.5,0.0,0.0009913727408275,0.0007042324286885,0.0006238483474589,False
whatever,0.028954152,0.995427744724937,0.5,0.0,0.0013486704556271,0.0005180360167287,0.0006703447434119,False
so my book came out in april,0.021102477,0.9304334128777272,0.5,0.0,0.0007522537489421,0.0003766529553104,0.0003062182513531,False
"mmhm, it's a little children's book",0.0813051,0.9389376538958994,0.59375,0.0,0.0048219398595392,0.000902684405446,0.0012467253254726,False
